tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1828,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0359
1829,blocking,8,0,0,0,1.5009,3.0028,2.0006,3.0339
1830,blocking,8,0,0,0,1.5007,3.0022,2.0006,3.0323
1831,blocking,8,0,0,0,1.5007,3.0019,2.0004,3.0221
1832,blocking,8,0,0,0,1.5004,3.0009,2.0,3.0275
1833,blocking,8,0,0,0,1.5007,3.0016,2.0001,3.0269
1834,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0249
1835,blocking,8,0,0,0,1.5007,3.0019,2.0003,3.037
1836,blocking,8,0,0,0,1.5007,3.0022,2.0006,3.043
1837,blocking,8,0,0,0,1.5005,3.001,2.0001,3.0379
1838,blocking,8,0,0,0,1.5008,3.0025,2.0006,3.0313
1839,blocking,8,0,0,0,1.5005,3.002,2.0006,3.0415
1840,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0239
1841,blocking,8,0,0,0,1.5003,3.0009,2.0002,3.0181
1842,blocking,8,0,0,0,1.501,3.0024,2.0003,3.0321
1843,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0274
1844,blocking,8,0,0,0,1.5011,3.0026,2.0003,3.0283
1845,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0295
1846,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0221
1847,blocking,8,0,0,0,1.5007,3.0018,2.0003,3.0307
1848,blocking,8,0,0,0,1.5012,3.0042,2.0012,3.031
1849,blocking,8,0,0,0,1.5005,3.0014,2.0002,3.0294
1850,blocking,8,0,0,0,1.5006,3.0021,2.0005,3.031
1851,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0197
1852,blocking,8,0,0,0,1.5008,3.0029,2.0009,3.034
1853,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0327
1854,blocking,8,0,0,0,1.5004,3.0009,2.0001,3.0302
1855,blocking,8,0,0,0,1.5006,3.0012,2.0001,3.028
1856,blocking,8,0,0,0,1.5004,3.001,2.0002,3.0284
1857,blocking,8,0,0,0,1.5005,3.001,2.0,3.0304
1858,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0279
1859,blocking,8,0,0,0,1.5008,3.0026,2.0007,3.0328
1860,blocking,8,0,0,0,1.5007,3.0018,2.0003,3.0294
1861,blocking,8,0,0,0,1.5003,3.0009,2.0002,3.0218
1862,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0222
1863,blocking,8,0,0,0,1.5005,3.0012,2.0002,3.032
1864,blocking,8,0,0,0,1.5004,3.0008,2.0001,3.0264
1865,blocking,8,0,0,0,1.5006,3.0021,2.0006,3.0338
1866,blocking,8,0,0,0,1.501,3.0025,2.0004,3.0307
1867,blocking,8,0,0,0,1.5008,3.002,2.0003,3.0342
1868,blocking,8,0,0,0,1.5006,3.0021,2.0006,3.0412
1869,blocking,8,0,0,0,1.5007,3.0022,2.0005,3.0412
1870,blocking,8,0,0,0,1.5006,3.002,2.0005,3.0347
1871,blocking,8,0,0,0,1.5006,3.0016,2.0003,3.031
1872,blocking,8,0,0,0,1.5007,3.0021,2.0005,3.0318
1873,blocking,8,0,0,0,1.5004,3.001,2.0002,3.0238
1874,blocking,8,0,0,0,1.5005,3.0012,2.0002,3.0254
1875,blocking,8,0,0,0,1.5007,3.0027,2.0008,3.0356
1876,blocking,8,0,0,0,1.5011,3.0038,2.0011,3.0375
1877,blocking,8,0,0,0,1.5007,3.0026,2.0008,3.0332
1878,blocking,8,0,0,0,1.5009,3.0026,2.0005,3.0371
1879,blocking,8,0,0,0,1.5008,3.0023,2.0004,3.0368
1880,blocking,8,0,0,0,1.5007,3.0022,2.0005,3.043
