tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
346,blocking,8,0,0,0,0.2505,1.0015,3.9984,1.0337
347,blocking,8,0,0,0,0.2504,1.0015,3.9993,1.0344
348,blocking,8,0,0,0,0.2502,1.0009,4.0001,1.0261
349,blocking,8,0,0,0,0.2503,1.0011,3.9992,1.029
350,blocking,8,0,0,0,0.2503,1.0012,3.9999,1.0309
351,blocking,8,0,0,0,0.2503,1.0009,3.9994,1.0313
352,blocking,8,0,0,0,0.2504,1.0018,4.0003,1.0336
353,blocking,8,0,0,0,0.2503,1.0014,4.0007,1.0218
354,blocking,8,0,0,0,0.2503,1.0015,4.0011,1.0405
355,blocking,8,0,0,0,0.2502,1.0008,3.9995,1.0372
356,blocking,8,0,0,0,0.2503,1.0014,4.0006,1.032
357,blocking,8,0,0,0,0.2504,1.0016,4.0003,1.0348
358,blocking,8,0,0,0,0.2503,1.0016,4.0013,1.0288
359,blocking,8,0,0,0,0.2502,1.0008,4.0003,1.017
360,blocking,8,0,0,0,0.2505,1.0018,4.0001,1.0265
361,blocking,8,0,0,0,0.2503,1.001,3.9995,1.03
362,blocking,8,0,0,0,0.2503,1.0013,4.0009,1.0312
363,blocking,8,0,0,0,0.2504,1.0018,4.0011,1.0302
364,blocking,8,0,0,0,0.2502,1.0009,3.9998,1.0212
365,blocking,8,0,0,0,0.2504,1.002,4.002,1.0222
366,blocking,8,0,0,0,0.2503,1.0014,3.9999,1.0205
367,blocking,8,0,0,0,0.2508,1.0029,3.9995,1.0314
368,blocking,8,0,0,0,0.2503,1.0013,4.0002,1.0305
369,blocking,8,0,0,0,0.2501,1.0004,3.9993,1.0218
370,blocking,8,0,0,0,0.2502,1.0011,4.0004,1.0315
371,blocking,8,0,0,0,0.2503,1.0013,4.0003,1.0277
372,blocking,8,0,0,0,0.2503,1.0014,4.0003,1.0316
373,blocking,8,0,0,0,0.2502,1.0005,3.9994,1.0325
374,blocking,8,0,0,0,0.2503,1.0012,4.0007,1.0185
375,blocking,8,0,0,0,0.2506,1.0028,4.0014,1.0314
376,blocking,8,0,0,0,0.2519,1.0079,4.0008,1.0351
377,blocking,8,0,0,0,0.2502,1.0009,4.0,1.0226
378,blocking,8,0,0,0,0.2504,1.0022,4.0022,1.0274
379,blocking,8,0,0,0,0.2504,1.0014,4.0,1.0264
380,blocking,8,0,0,0,0.2502,1.0005,3.9996,1.0158
381,blocking,8,0,0,0,0.2504,1.0016,4.0006,1.0263
382,blocking,8,0,0,0,0.2506,1.0028,4.0011,1.0303
383,blocking,8,0,0,0,0.2503,1.0011,4.0001,1.0254
384,blocking,8,0,0,0,0.2505,1.0018,3.9999,1.0325
385,blocking,8,0,0,0,0.2502,1.0007,3.9994,1.0261
386,blocking,8,0,0,0,0.2504,1.0017,4.0003,1.0237
387,blocking,8,0,0,0,0.2504,1.0017,4.0,1.0292
388,blocking,8,0,0,0,0.2503,1.0011,3.9995,1.0345
389,blocking,8,0,0,0,0.2502,1.0008,3.9997,1.0282
390,blocking,8,0,0,0,0.2504,1.0016,4.0008,1.0321
391,blocking,8,0,0,0,0.2505,1.0019,4.0,1.0317
392,blocking,8,0,0,0,0.2506,1.0025,4.0002,1.0311
393,blocking,8,0,0,0,0.2504,1.0013,3.9992,1.0323
394,blocking,8,0,0,0,0.2503,1.0012,4.0002,1.0312
395,blocking,8,0,0,0,0.2502,1.0007,4.0,1.0263
396,blocking,8,0,0,0,0.2504,1.0017,3.9995,1.0311
397,blocking,8,0,0,0,0.2503,1.001,4.0001,1.0274
398,blocking,8,0,0,0,0.2503,1.0012,3.9998,1.0284
399,blocking,8,0,0,0,0.2504,1.0015,3.9999,1.0326
